FOLDER,ELEMENT,ATTRIBUTE,,,,,,,,,
Phase Instantaneous Overcurrent,67P1,cpSupplyTransformer,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,cpSupplyTransformer,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,cpSupplyTransformer,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,cpSupplyTransformer,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,cpSupplyTransformer,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,cpSupplyTransformer,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,cpSupplyTransformer,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,cpSupplyTransformer,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,cpSupplyTransformer,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,cpSupplyTransformer,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,cpSupplyTransformer,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,cpSupplyTransformer,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,cpSupplyTransformer,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,cpSupplyTransformer,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,cpSupplyTransformer,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,cpSupplyTransformer,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,cpSupplyTransformer,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,cpSupplyTransformer,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,cpSupplyTransformer,None,,,,,,,,
Default,Phase Time-Overcurrent,cpSupplyTransformer,None,,,,,,,,
Phase Time-Overcurrent,51A,cpSupplyTransformer,None,,,,,,,,
Phase Time-Overcurrent,51B,cpSupplyTransformer,None,,,,,,,,
Phase Time-Overcurrent,51C,cpSupplyTransformer,None,,,,,,,,
Phase Time-Overcurrent,51P1,cpSupplyTransformer,None,,,,,,,,
Phase Time-Overcurrent,51P2,cpSupplyTransformer,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,cpSupplyTransformer,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,cpSupplyTransformer,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,cpSupplyTransformer,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,cpSupplyTransformer,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,cpSupplyTransformer,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,cpSupplyTransformer,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,cpSupplyTransformer,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,cpSupplyTransformer,None,,,,,,,,
Default,Sel Dir,cpSupplyTransformer,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,cpSupplyTransformer,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,cpSupplyTransformer,None,,,,,,,,
Default,Close/Reclose Logic,cpSupplyTransformer,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,cpSupplyTransformer,None,,,,,,,,
Default,Torque Control Equations,cpSupplyTransformer,None,,,,,,,,
Default,Close Logic,cpSupplyTransformer,None,,,,,,,,
Generic SEL351 Relay,Default,cpSupplySubstation,None,,,,,,,,
Default,MeasU-I,cpSupplySubstation,None,,,,,,,,
Default,Meas Delta,cpSupplySubstation,None,,,,,,,,
Default,Meas Neutral I,cpSupplySubstation,None,,,,,,,,
Default,Measurement Seq,cpSupplySubstation,None,,,,,,,,
Default,Meas Freq,cpSupplySubstation,None,,,,,,,,
Default,Reclosing Relay,cpSupplySubstation,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,cpSupplySubstation,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,cpSupplySubstation,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,cpSupplySubstation,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,cpSupplySubstation,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,cpSupplySubstation,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,cpSupplySubstation,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,cpSupplySubstation,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,cpSupplySubstation,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,cpSupplySubstation,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,cpSupplySubstation,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,cpSupplySubstation,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,cpSupplySubstation,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,cpSupplySubstation,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,cpSupplySubstation,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,cpSupplySubstation,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,cpSupplySubstation,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,cpSupplySubstation,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,cpSupplySubstation,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,cpSupplySubstation,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,cpSupplySubstation,None,,,,,,,,
Default,Phase Time-Overcurrent,cpSupplySubstation,None,,,,,,,,
Phase Time-Overcurrent,51A,cpSupplySubstation,None,,,,,,,,
Phase Time-Overcurrent,51B,cpSupplySubstation,None,,,,,,,,
Phase Time-Overcurrent,51C,cpSupplySubstation,None,,,,,,,,
Phase Time-Overcurrent,51P1,cpSupplySubstation,None,,,,,,,,
Phase Time-Overcurrent,51P2,cpSupplySubstation,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,cpSupplySubstation,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,cpSupplySubstation,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,cpSupplySubstation,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,cpSupplySubstation,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,cpSupplySubstation,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,cpSupplySubstation,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,cpSupplySubstation,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,cpSupplySubstation,None,,,,,,,,
Default,Sel Dir,cpSupplySubstation,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,cpSupplySubstation,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,cpSupplySubstation,None,,,,,,,,
Default,Close/Reclose Logic,cpSupplySubstation,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,cpSupplySubstation,None,,,,,,,,
Default,Torque Control Equations,cpSupplySubstation,None,,,,,,,,
Default,Close Logic,cpSupplySubstation,None,,,,,,,,
Generic SEL351 Relay,Default,cpSubstat,None,,,,,,,,
Default,MeasU-I,cpSubstat,None,,,,,,,,
Default,Meas Delta,cpSubstat,None,,,,,,,,
Default,Meas Neutral I,cpSubstat,None,,,,,,,,
Default,Measurement Seq,cpSubstat,None,,,,,,,,
Default,Meas Freq,cpSubstat,None,,,,,,,,
Default,Reclosing Relay,cpSubstat,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,cpSubstat,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,cpSubstat,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,cpSubstat,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,cpSubstat,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,cpSubstat,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,cpSubstat,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,cpSubstat,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,cpSubstat,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,cpSubstat,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,cpSubstat,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,cpSubstat,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,cpSubstat,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,cpSubstat,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,cpSubstat,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,cpSubstat,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,cpSubstat,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,cpSubstat,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,cpSubstat,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,cpSubstat,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,cpSubstat,None,,,,,,,,
Default,Phase Time-Overcurrent,cpSubstat,None,,,,,,,,
Phase Time-Overcurrent,51A,cpSubstat,None,,,,,,,,
Phase Time-Overcurrent,51B,cpSubstat,None,,,,,,,,
Phase Time-Overcurrent,51C,cpSubstat,None,,,,,,,,
Phase Time-Overcurrent,51P1,cpSubstat,None,,,,,,,,
Phase Time-Overcurrent,51P2,cpSubstat,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,cpSubstat,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,cpSubstat,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,cpSubstat,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,cpSubstat,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,cpSubstat,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,cpSubstat,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,cpSubstat,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,cpSubstat,None,,,,,,,,
Default,Sel Dir,cpSubstat,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,cpSubstat,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,cpSubstat,None,,,,,,,,
Default,Close/Reclose Logic,cpSubstat,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,cpSubstat,None,,,,,,,,
Default,Torque Control Equations,cpSubstat,None,,,,,,,,
Default,Close Logic,cpSubstat,None,,,,,,,,
Generic SEL351 Relay,Default,cpSite,None,,,,,,,,
Default,MeasU-I,cpSite,None,,,,,,,,
Default,Meas Delta,cpSite,None,,,,,,,,
Default,Meas Neutral I,cpSite,None,,,,,,,,
Default,Measurement Seq,cpSite,None,,,,,,,,
Default,Meas Freq,cpSite,None,,,,,,,,
Default,Reclosing Relay,cpSite,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,cpSite,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,cpSite,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,cpSite,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,cpSite,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,cpSite,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,cpSite,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,cpSite,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,cpSite,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,cpSite,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,cpSite,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,cpSite,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,cpSite,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,cpSite,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,cpSite,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,cpSite,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,cpSite,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,cpSite,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,cpSite,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,cpSite,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,cpSite,None,,,,,,,,
Default,Phase Time-Overcurrent,cpSite,None,,,,,,,,
Phase Time-Overcurrent,51A,cpSite,None,,,,,,,,
Phase Time-Overcurrent,51B,cpSite,None,,,,,,,,
Phase Time-Overcurrent,51C,cpSite,None,,,,,,,,
Phase Time-Overcurrent,51P1,cpSite,None,,,,,,,,
Phase Time-Overcurrent,51P2,cpSite,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,cpSite,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,cpSite,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,cpSite,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,cpSite,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,cpSite,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,cpSite,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,cpSite,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,cpSite,None,,,,,,,,
Default,Sel Dir,cpSite,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,cpSite,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,cpSite,None,,,,,,,,
Default,Close/Reclose Logic,cpSite,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,cpSite,None,,,,,,,,
Default,Torque Control Equations,cpSite,None,,,,,,,,
Default,Close Logic,cpSite,None,,,,,,,,
Generic SEL351 Relay,Default,cpShc,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,cpShc,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,cpShc,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,cpShc,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,cpShc,None,,,,,,,,
Default,Phase Time-Overcurrent,cpShc,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,cpShc,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,cpShc,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,cpShc,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,cpShc,None,,,,,,,,
Default,Close/Reclose Logic,cpShc,None,,,,,,,,
Generic SEL351 Relay,Default,cpOwner,None,,,,,,,,
Default,MeasU-I,cpOwner,None,,,,,,,,
Default,Meas Delta,cpOwner,None,,,,,,,,
Default,Meas Neutral I,cpOwner,None,,,,,,,,
Default,Measurement Seq,cpOwner,None,,,,,,,,
Default,Meas Freq,cpOwner,None,,,,,,,,
Default,Reclosing Relay,cpOwner,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,cpOwner,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,cpOwner,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,cpOwner,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,cpOwner,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,cpOwner,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,cpOwner,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,cpOwner,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,cpOwner,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,cpOwner,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,cpOwner,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,cpOwner,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,cpOwner,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,cpOwner,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,cpOwner,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,cpOwner,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,cpOwner,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,cpOwner,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,cpOwner,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,cpOwner,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,cpOwner,None,,,,,,,,
Default,Phase Time-Overcurrent,cpOwner,None,,,,,,,,
Phase Time-Overcurrent,51A,cpOwner,None,,,,,,,,
Phase Time-Overcurrent,51B,cpOwner,None,,,,,,,,
Phase Time-Overcurrent,51C,cpOwner,None,,,,,,,,
Phase Time-Overcurrent,51P1,cpOwner,None,,,,,,,,
Phase Time-Overcurrent,51P2,cpOwner,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,cpOwner,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,cpOwner,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,cpOwner,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,cpOwner,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,cpOwner,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,cpOwner,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,cpOwner,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,cpOwner,None,,,,,,,,
Default,Sel Dir,cpOwner,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,cpOwner,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,cpOwner,None,,,,,,,,
Default,Close/Reclose Logic,cpOwner,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,cpOwner,None,,,,,,,,
Default,Torque Control Equations,cpOwner,None,,,,,,,,
Default,Close Logic,cpOwner,None,,,,,,,,
Generic SEL351 Relay,Default,cpOperator,None,,,,,,,,
Default,MeasU-I,cpOperator,None,,,,,,,,
Default,Meas Delta,cpOperator,None,,,,,,,,
Default,Meas Neutral I,cpOperator,None,,,,,,,,
Default,Measurement Seq,cpOperator,None,,,,,,,,
Default,Meas Freq,cpOperator,None,,,,,,,,
Default,Reclosing Relay,cpOperator,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,cpOperator,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,cpOperator,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,cpOperator,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,cpOperator,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,cpOperator,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,cpOperator,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,cpOperator,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,cpOperator,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,cpOperator,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,cpOperator,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,cpOperator,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,cpOperator,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,cpOperator,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,cpOperator,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,cpOperator,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,cpOperator,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,cpOperator,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,cpOperator,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,cpOperator,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,cpOperator,None,,,,,,,,
Default,Phase Time-Overcurrent,cpOperator,None,,,,,,,,
Phase Time-Overcurrent,51A,cpOperator,None,,,,,,,,
Phase Time-Overcurrent,51B,cpOperator,None,,,,,,,,
Phase Time-Overcurrent,51C,cpOperator,None,,,,,,,,
Phase Time-Overcurrent,51P1,cpOperator,None,,,,,,,,
Phase Time-Overcurrent,51P2,cpOperator,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,cpOperator,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,cpOperator,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,cpOperator,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,cpOperator,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,cpOperator,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,cpOperator,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,cpOperator,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,cpOperator,None,,,,,,,,
Default,Sel Dir,cpOperator,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,cpOperator,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,cpOperator,None,,,,,,,,
Default,Close/Reclose Logic,cpOperator,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,cpOperator,None,,,,,,,,
Default,Torque Control Equations,cpOperator,None,,,,,,,,
Default,Close Logic,cpOperator,None,,,,,,,,
Generic SEL351 Relay,Default,cpMeteostat,None,,,,,,,,
Default,MeasU-I,cpMeteostat,None,,,,,,,,
Default,Meas Delta,cpMeteostat,None,,,,,,,,
Default,Meas Neutral I,cpMeteostat,None,,,,,,,,
Default,Measurement Seq,cpMeteostat,None,,,,,,,,
Default,Meas Freq,cpMeteostat,None,,,,,,,,
Default,Reclosing Relay,cpMeteostat,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,cpMeteostat,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,cpMeteostat,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,cpMeteostat,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,cpMeteostat,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,cpMeteostat,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,cpMeteostat,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,cpMeteostat,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,cpMeteostat,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,cpMeteostat,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,cpMeteostat,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,cpMeteostat,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,cpMeteostat,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,cpMeteostat,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,cpMeteostat,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,cpMeteostat,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,cpMeteostat,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,cpMeteostat,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,cpMeteostat,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,cpMeteostat,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,cpMeteostat,None,,,,,,,,
Default,Phase Time-Overcurrent,cpMeteostat,None,,,,,,,,
Phase Time-Overcurrent,51A,cpMeteostat,None,,,,,,,,
Phase Time-Overcurrent,51B,cpMeteostat,None,,,,,,,,
Phase Time-Overcurrent,51C,cpMeteostat,None,,,,,,,,
Phase Time-Overcurrent,51P1,cpMeteostat,None,,,,,,,,
Phase Time-Overcurrent,51P2,cpMeteostat,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,cpMeteostat,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,cpMeteostat,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,cpMeteostat,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,cpMeteostat,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,cpMeteostat,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,cpMeteostat,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,cpMeteostat,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,cpMeteostat,None,,,,,,,,
Default,Sel Dir,cpMeteostat,None,,,,,,,,
Default,Trip/Comm.-Assisted Trip Logic,cpMeteostat,None,,,,,,,,
Trip/Comm.-Assisted Trip Logic,TR Other trip conditions,cpMeteostat,None,,,,,,,,
Default,Close/Reclose Logic,cpMeteostat,None,,,,,,,,
Close/Reclose Logic,79RI Recloser initiate,cpMeteostat,None,,,,,,,,
Default,Torque Control Equations,cpMeteostat,None,,,,,,,,
Default,Close Logic,cpMeteostat,None,,,,,,,,
Generic SEL351 Relay,Default,cpHeadFold,None,,,,,,,,
Default,MeasU-I,cpHeadFold,None,,,,,,,,
Default,Meas Delta,cpHeadFold,None,,,,,,,,
Default,Meas Neutral I,cpHeadFold,None,,,,,,,,
Default,Measurement Seq,cpHeadFold,None,,,,,,,,
Default,Meas Freq,cpHeadFold,None,,,,,,,,
Default,Reclosing Relay,cpHeadFold,None,,,,,,,,
Default,Phase Instantaneous Overcurrent,cpHeadFold,None,,,,,,,,
Phase Instantaneous Overcurrent,67P1,cpHeadFold,None,,,,,,,,
Phase Instantaneous Overcurrent,67P2,cpHeadFold,None,,,,,,,,
Phase Instantaneous Overcurrent,67P3,cpHeadFold,None,,,,,,,,
Phase Instantaneous Overcurrent,67P4,cpHeadFold,None,,,,,,,,
Default,Neutral Ground Instantaneous Overcurrent,cpHeadFold,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N1,cpHeadFold,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N2,cpHeadFold,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N3,cpHeadFold,None,,,,,,,,
Neutral Ground Instantaneous Overcurrent,67N4,cpHeadFold,None,,,,,,,,
Default,Residual Ground Instantaneous Overcurren,cpHeadFold,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G1,cpHeadFold,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G2,cpHeadFold,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G3,cpHeadFold,None,,,,,,,,
Residual Ground Instantaneous Overcurren,67G4,cpHeadFold,None,,,,,,,,
Default,Negative-Sequence Instantaneous Overcurr,cpHeadFold,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q1,cpHeadFold,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q2,cpHeadFold,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q3,cpHeadFold,None,,,,,,,,
Negative-Sequence Instantaneous Overcurr,67Q4,cpHeadFold,None,,,,,,,,
Default,Phase Time-Overcurrent,cpHeadFold,None,,,,,,,,
Phase Time-Overcurrent,51A,cpHeadFold,None,,,,,,,,
Phase Time-Overcurrent,51B,cpHeadFold,None,,,,,,,,
Phase Time-Overcurrent,51C,cpHeadFold,None,,,,,,,,
Phase Time-Overcurrent,51P1,cpHeadFold,None,,,,,,,,
Phase Time-Overcurrent,51P2,cpHeadFold,None,,,,,,,,
Default,Neutral Ground Time-Overcurrent,cpHeadFold,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N1,cpHeadFold,None,,,,,,,,
Neutral Ground Time-Overcurrent,51N2,cpHeadFold,None,,,,,,,,
Default,Residual Ground Time-Overcurrent,cpHeadFold,None,,,,,,,,
Residual Ground Time-Overcurrent,51G1,cpHeadFold,None,,,,,,,,
Residual Ground Time-Overcurrent,51G2,cpHeadFold,None,,,,,,,,
Default,Negative-Sequence Time-Overcurrent,cpHeadFold,None,,,,,,,,
Negative-Sequence Time-Overcurrent,51Q,cpHeadFold,None,,,,,,,,
Default,Sel Dir,cpHeadFold,None,,,,,,,,
