FOLDER,ELEMENT,ATTRIBUTE,,,,
default,Angle Diff 2 release,gnrl_modby,None,,,
default,Angle Diff 2 release,gnrl_modif,None,,,
default,Angle Diff 2 release,iSchemeStatus,None,,,
default,Angle Diff 2 release,iacceptblock,None,,,
default,Angle Diff 2 release,idir,None,,,
default,Angle Diff 2 release,loc_name,None,,,
default,Angle Diff 2 release,outserv,ON,,,
default,Angle Diff 2 release,root_id,None,,,
default,Angle Diff 2 release,typ_id,None,,,
default,Angle Diff 1 block logic_dip,w_A1,None,,,
default,Angle Diff 1 block logic_dip,w_B1,None,,,
default,Angle Diff 1 block logic_dip,w_C1,None,,,
default,Angle Diff 1 block logic_dip,w_A2,None,,,
default,Angle Diff 1 block logic_dip,w_B2,None,,,
default,Angle Diff 1 block logic_dip,w_C2,None,,,
default,Angle Diff 1 block logic,AttributeType,None,,,
default,Angle Diff 1 block logic,aDipset,None,,,
default,Angle Diff 1 block logic,cDisplayName,None,,,
default,Angle Diff 1 block logic,cUserDefIndex,None,,,
default,Angle Diff 1 block logic,charact,None,,,
default,Angle Diff 1 block logic,chr_name,None,,,
default,Angle Diff 1 block logic,ciDist,None,,,
default,Angle Diff 1 block logic,ciDistAll,None,,,
default,Angle Diff 1 block logic,ciDistAllRoot,None,,,
default,Angle Diff 1 block logic,ciDistRoot,None,,,
default,Angle Diff 1 block logic,ciEarthed,None,,,
default,Angle Diff 1 block logic,ciEnergized,None,,,
default,Angle Diff 1 block logic,ciLater,None,,,
default,Angle Diff 1 block logic,ciOutaged,None,,,
default,Angle Diff 1 block logic,cpArea,None,,,
default,Angle Diff 1 block logic,cpBranch,None,,,
default,Angle Diff 1 block logic,cpFeed,None,,,
default,Angle Diff 1 block logic,cpGrid,None,,,
default,Angle Diff 1 block logic,cpHeadFold,None,,,
default,Angle Diff 1 block logic,cpMeteostat,None,,,
default,Angle Diff 1 block logic,cpOperator,None,,,
default,Angle Diff 1 block logic,cpOwner,None,,,
default,Angle Diff 1 block logic,cpSite,None,,,
default,Angle Diff 1 block logic,cpSubstat,None,,,
default,Angle Diff 1 block logic,cpSupplySubstation,None,,,
default,Angle Diff 1 block logic,cpSupplyTransformer,None,,,
default,Angle Diff 1 block logic,cpSupplyTrfStation,None,,,
default,Angle Diff 1 block logic,cpZone,None,,,
default,Angle Diff 1 block logic,dat_src,None,,,
default,Angle Diff 1 block logic,dataExtUnit,None,,,
default,Angle Diff 1 block logic,fold_id,None,,,
default,Angle Diff 1 block logic,for_name,None,,,
default,Angle Diff 1 block logic,gnrl_modby,None,,,
default,Angle Diff 1 block logic,gnrl_modif,None,,,
default,Angle Diff 1 block logic,iSchemeStatus,None,,,
default,Angle Diff 1 block logic,iout,None,,,
default,Angle Diff 1 block logic,loc_name,None,,,
default,Angle Diff 1 block logic,outserv,ON,,,
default,Angle Diff 1 block logic,pSwitch,None,,,
default,Angle Diff 1 block logic,root_id,None,,,
default,Angle Diff 1 block logic,sLogic,None,,,
default,Angle Diff 1 block logic,sTripsig,None,,,
default,Angle Diff 1 block logic,typ_id,None,,,
