FOLDER,ELEMENT,ATTRIBUTE,,,,,,,,
default,50N-51N,dat_src,None,,,,,,,
default,50N-51N,dataExtDesc,None,,,,,,,
default,50N-51N,dataExtUnit,None,,,,,,,
default,50N-51N,fold_id,None,,,,,,,
default,50N-51N,for_name,None,,,,,,,
default,50N-51N,gnrl_modby,None,,,,,,,
default,50N-51N,gnrl_modif,None,,,,,,,
default,50N-51N,iSchemeStatus,None,,,,,,,
default,50N-51N,iacceptblock,None,,,,,,,
default,50N-51N,idir,None,,,,,,,
default,50N-51N,loc_name,None,,,,,,,
default,50N-51N,outserv,Application Configuration/Settings/Current protection/EFIPTOC1: 1/Io>>>/,Operation,use_setting,Off,,,,
default,50N-51N,root_id,None,,,,,,,
default,50N-51N,typ_id,None,,,,,,,
default,Dir Earth,AttributeType,None,,,,,,,
default,Dir Earth,cAlpha,None,,,,,,,
default,Dir Earth,cBeta,None,,,,,,,
default,Dir Earth,cDisplayName,None,,,,,,,
default,Dir Earth,cUserDefIndex,None,,,,,,,
default,Dir Earth,c_pol,None,,,,,,,
default,Dir Earth,c_sfansi,None,,,,,,,
default,Dir Earth,c_sfiec,None,,,,,,,
default,Dir Earth,c_type,None,,,,,,,
default,Dir Earth,c_unit,None,,,,,,,
default,Dir Earth,charact,None,,,,,,,
default,Dir Earth,chr_name,None,,,,,,,
default,Dir Earth,ciDist,None,,,,,,,
default,Dir Earth,ciDistAll,None,,,,,,,
default,Dir Earth,ciDistAllRoot,None,,,,,,,
default,Dir Earth,ciDistRoot,None,,,,,,,
default,Dir Earth,ciEarthed,None,,,,,,,
default,Dir Earth,ciEnergized,None,,,,,,,
default,Dir Earth,ciLater,None,,,,,,,
default,Dir Earth,ciOutaged,None,,,,,,,
default,Dir Earth,cpArea,None,,,,,,,
default,Dir Earth,cpBranch,None,,,,,,,
default,Dir Earth,cpFeed,None,,,,,,,
default,Dir Earth,cpGrid,None,,,,,,,
default,Dir Earth,cpHeadFold,None,,,,,,,
default,Dir Earth,cpMeteostat,None,,,,,,,
default,Dir Earth,cpOperator,None,,,,,,,
default,Dir Earth,cpOwner,None,,,,,,,
default,Dir Earth,cpSite,None,,,,,,,
default,Dir Earth,cpSubstat,None,,,,,,,
default,Dir Earth,cpSupplySubstation,None,,,,,,,
default,Dir Earth,cpSupplyTransformer,None,,,,,,,
default,Dir Earth,cpSupplyTrfStation,None,,,,,,,
default,Dir Earth,cpZone,None,,,,,,,
default,Dir Earth,cpcpolc,None,,,,,,,
default,Dir Earth,cpcuropc,None,,,,,,,
default,Dir Earth,cpcuropu,None,,,,,,,
default,Dir Earth,cpolc,None,,,,,,,
default,Dir Earth,cpolcr,None,,,,,,,
default,Dir Earth,cptimer,None,,,,,,,
default,Dir Earth,cpupolu,None,,,,,,,
default,Dir Earth,curopc,None,,,,,,,
default,Dir Earth,curopcr,None,,,,,,,
default,Dir Earth,curopu,None,,,,,,,
default,Dir Earth,curopur,None,,,,,,,
default,Dir Earth,dat_src,None,,,,,,,
default,Dir Earth,dataExtDesc,None,,,,,,,
default,Dir Earth,dataExtUnit,None,,,,,,,
default,Dir Earth,fold_id,None,,,,,,,
default,Dir Earth,for_name,None,,,,,,,
default,Dir Earth,gnrl_modby,None,,,,,,,
default,Dir Earth,gnrl_modif,None,,,,,,,
default,Dir Earth,iSchemeStatus,None,,,,,,,
default,Dir Earth,icosphi,None,,,,,,,
default,Dir Earth,idir,None,,,,,,,
default,Dir Earth,idpol,None,,,,,,,
default,Dir Earth,imeasure,None,,,,,,,
default,Dir Earth,loc_name,None,,,,,,,
default,Dir Earth,mtac,None,,,,,,,
default,Dir Earth,mtau,None,,,,,,,
default,Dir Earth,outserv,OFF,,,,,,,
default,Dir Earth,phisec,None,,,,,,,
default,Dir Earth,prodc,None,,,,,,,
default,Dir Earth,prodcr,None,,,,,,,
default,Dir Earth,produ,None,,,,,,,
default,Dir Earth,produr,None,,,,,,,
default,Dir Earth,root_id,None,,,,,,,
default,Dir Earth,typ_id,None,,,,,,,
default,Dir Earth,upolu,None,,,,,,,
default,Dir Earth,upolur,None,,,,,,,
default,67N-1(1),AttributeType,None,,,,,,,
default,67N-1(1),Ipset,None,,,,,,,
default,67N-1(1),Ipsetr,None,,,,,,,
default,67N-1(1),ModFrame,None,,,,,,,
default,67N-1(1),ResetT,None,,,,,,,
default,67N-1(1),Tadder,None,,,,,,,
default,67N-1(1),Tpset,None,,,,,,,
default,67N-1(1),Trelblock,None,,,,,,,
default,67N-1(1),Tshift,None,,,,,,,
default,67N-1(1),cDisplayName,None,,,,,,,
default,67N-1(1),cResetT,None,,,,,,,
default,67N-1(1),cTadder,None,,,,,,,
default,67N-1(1),cUserDefIndex,None,,,,,,,
default,67N-1(1),c_sfansi,None,,,,,,,
default,67N-1(1),c_sfiec,None,,,,,,,
default,67N-1(1),c_type,None,,,,,,,
default,67N-1(1),calcuse,None,,,,,,,
default,67N-1(1),charact,None,,,,,,,
default,67N-1(1),chr_name,None,,,,,,,
default,67N-1(1),ciDist,None,,,,,,,
default,67N-1(1),ciDistAll,None,,,,,,,
default,67N-1(1),ciDistAllRoot,None,,,,,,,
default,67N-1(1),ciDistRoot,None,,,,,,,
default,67N-1(1),ciEarthed,None,,,,,,,
default,67N-1(1),ciEnergized,None,,,,,,,
default,67N-1(1),ciLater,None,,,,,,,
default,67N-1(1),ciOutaged,None,,,,,,,
default,67N-1(1),cminresptime,None,,,,,,,
default,67N-1(1),cpArea,None,,,,,,,
default,67N-1(1),cpBranch,None,,,,,,,
default,67N-1(1),cpFeed,None,,,,,,,
default,67N-1(1),cpGrid,None,,,,,,,
default,67N-1(1),cpHeadFold,None,,,,,,,
default,67N-1(1),cpIpset,None,,,,,,,
default,67N-1(1),cpMeteostat,None,,,,,,,
default,67N-1(1),cpOperator,None,,,,,,,
default,67N-1(1),cpOwner,None,,,,,,,
default,67N-1(1),cpSite,None,,,,,,,
default,67N-1(1),cpSubstat,None,,,,,,,
default,67N-1(1),cpSupplySubstation,None,,,,,,,
default,67N-1(1),cpSupplyTransformer,None,,,,,,,
default,67N-1(1),cpSupplyTrfStation,None,,,,,,,
default,67N-1(1),cpZone,None,,,,,,,
default,67N-1(1),ctratio,None,,,,,,,
default,67N-1(1),dat_src,None,,,,,,,
default,67N-1(1),dataExtDesc,None,,,,,,,
default,67N-1(1),dataExtUnit,None,,,,,,,
default,67N-1(1),fold_id,None,,,,,,,
default,67N-1(1),for_name,None,,,,,,,
default,67N-1(1),gnrl_modby,None,,,,,,,
default,67N-1(1),gnrl_modif,None,,,,,,,
default,67N-1(1),iSchemeStatus,None,,,,,,,
default,67N-1(1),iacceptblock,None,,,,,,,
default,67N-1(1),idir,None,,,,,,,
default,67N-1(1),loc_name,None,,,,,,,
default,67N-1(1),minresptime,None,,,,,,,
default,67N-1(1),outserv,OFF,,,,,,,
default,67N-1(1),pcharac,None,,,,,,,
default,67N-1(1),resetdis,None,,,,,,,
default,67N-1(1),root_id,None,,,,,,,
default,67N-1(1),typ_id,None,,,,,,,
default,67N-1(1),udeftmax,None,,,,,,,
default,67N-1(1),udeftmin,None,,,,,,,
default,67N-1(2),AttributeType,None,,,,,,,
default,67N-1(2),Ipset,None,,,,,,,
default,67N-1(2),Ipsetr,None,,,,,,,
default,67N-1(2),ModFrame,none,,,,,,,
default,67N-1(2),ResetT,None,,,,,,,
default,67N-1(2),Tadder,None,,,,,,,
default,67N-1(2),Tpset,None,,,,,,,
default,67N-1(2),Trelblock,None,,,,,,,
default,67N-1(2),Tshift,None,,,,,,,
default,67N-1(2),cDisplayName,None,,,,,,,
default,67N-1(2),cResetT,None,,,,,,,
default,67N-1(2),cTadder,None,,,,,,,
default,67N-1(2),cUserDefIndex,None,,,,,,,
default,67N-1(2),c_sfansi,None,,,,,,,
default,67N-1(2),c_sfiec,None,,,,,,,
default,67N-1(2),c_type,None,,,,,,,
default,67N-1(2),calcuse,None,,,,,,,
default,67N-1(2),charact,None,,,,,,,
default,67N-1(2),chr_name,None,,,,,,,
default,67N-1(2),ciDist,None,,,,,,,
default,67N-1(2),ciDistAll,None,,,,,,,
default,67N-1(2),ciDistAllRoot,None,,,,,,,
default,67N-1(2),ciDistRoot,None,,,,,,,
default,67N-1(2),ciEarthed,None,,,,,,,
default,67N-1(2),ciEnergized,None,,,,,,,
default,67N-1(2),ciLater,None,,,,,,,
default,67N-1(2),ciOutaged,None,,,,,,,
default,67N-1(2),cminresptime,None,,,,,,,
default,67N-1(2),cpArea,None,,,,,,,
default,67N-1(2),cpBranch,None,,,,,,,
default,67N-1(2),cpFeed,None,,,,,,,
default,67N-1(2),cpGrid,None,,,,,,,
default,67N-1(2),cpHeadFold,None,,,,,,,
default,67N-1(2),cpIpset,None,,,,,,,
default,67N-1(2),cpMeteostat,None,,,,,,,
default,67N-1(2),cpOperator,None,,,,,,,
default,67N-1(2),cpOwner,None,,,,,,,
default,67N-1(2),cpSite,None,,,,,,,
default,67N-1(2),cpSubstat,None,,,,,,,
default,67N-1(2),cpSupplySubstation,None,,,,,,,
default,67N-1(2),cpSupplyTransformer,None,,,,,,,
default,67N-1(2),cpSupplyTrfStation,None,,,,,,,
default,67N-1(2),cpZone,None,,,,,,,
default,67N-1(2),ctratio,None,,,,,,,
default,67N-1(2),dat_src,None,,,,,,,
default,67N-1(2),dataExtDesc,None,,,,,,,
default,67N-1(2),dataExtUnit,None,,,,,,,
default,67N-1(2),fold_id,None,,,,,,,
default,67N-1(2),for_name,None,,,,,,,
default,67N-1(2),gnrl_modby,None,,,,,,,
default,67N-1(2),gnrl_modif,None,,,,,,,
default,67N-1(2),iSchemeStatus,None,,,,,,,
default,67N-1(2),iacceptblock,None,,,,,,,
default,67N-1(2),idir,None,,,,,,,
default,67N-1(2),loc_name,None,,,,,,,
default,67N-1(2),minresptime,None,,,,,,,
default,67N-1(2),outserv,OFF,,,,,,,
default,67N-1(2),pcharac,None,,,,,,,
default,67N-1(2),resetdis,None,,,,,,,
default,67N-1(2),root_id,None,,,,,,,
default,67N-1(2),typ_id,None,,,,,,,
default,67N-1(2),udeftmax,None,,,,,,,
default,67N-1(2),udeftmin,None,,,,,,,
default,67N-2,AttributeType,None,,,,,,,
default,67N-2,Ipset,None,,,,,,,
default,67N-2,Ipsetr,None,,,,,,,
default,67N-2,ModFrame,None,,,,,,,
default,67N-2,ResetT,None,,,,,,,
default,67N-2,Tadder,None,,,,,,,
default,67N-2,Tpset,None,,,,,,,
default,67N-2,Trelblock,None,,,,,,,
default,67N-2,Tshift,None,,,,,,,
default,67N-2,cDisplayName,None,,,,,,,
default,67N-2,cResetT,None,,,,,,,
default,67N-2,cTadder,None,,,,,,,
default,67N-2,cUserDefIndex,None,,,,,,,
default,67N-2,c_sfansi,None,,,,,,,
default,67N-2,c_sfiec,None,,,,,,,
default,67N-2,c_type,None,,,,,,,
default,67N-2,calcuse,None,,,,,,,
default,67N-2,charact,None,,,,,,,
default,67N-2,chr_name,None,,,,,,,
default,67N-2,ciDist,None,,,,,,,
default,67N-2,ciDistAll,None,,,,,,,
default,67N-2,ciDistAllRoot,None,,,,,,,
default,67N-2,ciDistRoot,None,,,,,,,
default,67N-2,ciEarthed,None,,,,,,,
default,67N-2,ciEnergized,None,,,,,,,
default,67N-2,ciLater,None,,,,,,,
default,67N-2,ciOutaged,None,,,,,,,
default,67N-2,cminresptime,None,,,,,,,
default,67N-2,cpArea,None,,,,,,,
default,67N-2,cpBranch,None,,,,,,,
default,67N-2,cpFeed,None,,,,,,,
default,67N-2,cpGrid,None,,,,,,,
default,67N-2,cpHeadFold,None,,,,,,,
default,67N-2,cpIpset,None,,,,,,,
default,67N-2,cpMeteostat,None,,,,,,,
default,67N-2,cpOperator,None,,,,,,,
default,67N-2,cpOwner,None,,,,,,,
default,67N-2,cpSite,None,,,,,,,
default,67N-2,cpSubstat,None,,,,,,,
default,67N-2,cpSupplySubstation,None,,,,,,,
default,67N-2,cpSupplyTransformer,None,,,,,,,
default,67N-2,cpSupplyTrfStation,None,,,,,,,
default,67N-2,cpZone,None,,,,,,,
default,67N-2,ctratio,None,,,,,,,
default,67N-2,dat_src,None,,,,,,,
default,67N-2,dataExtDesc,None,,,,,,,
default,67N-2,dataExtUnit,None,,,,,,,
default,67N-2,fold_id,None,,,,,,,
default,67N-2,for_name,None,,,,,,,
default,67N-2,gnrl_modby,None,,,,,,,
default,67N-2,gnrl_modif,None,,,,,,,
default,67N-2,iSchemeStatus,None,,,,,,,
default,67N-2,iacceptblock,None,,,,,,,
default,67N-2,idir,None,,,,,,,
default,67N-2,loc_name,None,,,,,,,
default,67N-2,minresptime,None,,,,,,,
default,67N-2,outserv,OFF,,,,,,,
default,67N-2,pcharac,None,,,,,,,
default,67N-2,resetdis,None,,,,,,,
default,67N-2,root_id,None,,,,,,,
default,67N-2,typ_id,None,,,,,,,
default,67N-2,udeftmax,None,,,,,,,
default,67N-2,udeftmin,None,,,,,,,
default,46(1),AttributeType,None,,,,,,,
default,46(1),Ipset,Application Configuration/Settings/Current protection/NSPTOC1: 1/I2>(1)/Setting Group 1/,Start value,use_setting,None,,,,
default,46(1),Ipsetr,None,,,,,,,
default,46(1),ModFrame,Application Configuration/Settings/Current protection/NSPTOC1: 1/I2>(1)/,Operation,use_setting,None,,,,
default,46(1),ResetT,None,,,,,,,
default,46(1),Tadder,None,,,,,,,
default,46(1),Tpset,Application Configuration/Settings/Current protection/NSPTOC1: 1/I2>(1)/Setting Group 1/,Time multiplier,use_setting,None,,,,
default,46(1),Trelblock,None,,,,,,,
default,46(1),Tshift,None,,,,,,,
default,46(1),cDisplayName,None,,,,,,,
default,46(1),cResetT,None,,,,,,,
default,46(1),cTadder,None,,,,,,,
default,46(1),cUserDefIndex,None,,,,,,,
default,46(1),c_sfansi,None,,,,,,,
default,46(1),c_sfiec,None,,,,,,,
default,46(1),c_type,None,,,,,,,
default,46(1),calcuse,None,,,,,,,
default,46(1),charact,None,,,,,,,
default,46(1),chr_name,None,,,,,,,
default,46(1),ciDist,None,,,,,,,
default,46(1),ciDistAll,None,,,,,,,
default,46(1),ciDistAllRoot,None,,,,,,,
default,46(1),ciDistRoot,None,,,,,,,
default,46(1),ciEarthed,None,,,,,,,
default,46(1),ciEnergized,None,,,,,,,
default,46(1),ciLater,None,,,,,,,
default,46(1),ciOutaged,None,,,,,,,
default,46(1),cminresptime,None,,,,,,,
default,46(1),cpArea,None,,,,,,,
default,46(1),cpBranch,None,,,,,,,
default,46(1),cpFeed,None,,,,,,,
default,46(1),cpGrid,None,,,,,,,
default,46(1),cpHeadFold,None,,,,,,,
default,46(1),cpIpset,None,,,,,,,
default,46(1),cpMeteostat,None,,,,,,,
default,46(1),cpOperator,None,,,,,,,
default,46(1),cpOwner,None,,,,,,,
default,46(1),cpSite,None,,,,,,,
default,46(1),cpSubstat,None,,,,,,,
default,46(1),cpSupplySubstation,None,,,,,,,
default,46(1),cpSupplyTransformer,None,,,,,,,
default,46(1),cpSupplyTrfStation,None,,,,,,,
default,46(1),cpZone,None,,,,,,,
default,46(1),ctratio,None,,,,,,,
default,46(1),dat_src,None,,,,,,,
default,46(1),dataExtDesc,None,,,,,,,
default,46(1),dataExtUnit,None,,,,,,,
default,46(1),fold_id,None,,,,,,,
default,46(1),for_name,None,,,,,,,
default,46(1),gnrl_modby,None,,,,,,,
default,46(1),gnrl_modif,None,,,,,,,
default,46(1),iSchemeStatus,None,,,,,,,
default,46(1),iacceptblock,None,,,,,,,
default,46(1),idir,None,,,,,,,
default,46(1),loc_name,None,,,,,,,
default,46(1),minresptime,None,,,,,,,
default,46(1),outserv,Application Configuration/Settings/Current protection/NSPTOC1: 1/I2>(1)/,Operation,use_setting,Off,,,,
default,46(1),pcharac,Application Configuration/Settings/Current protection/NSPTOC1: 1/I2>(1)/Setting Group 1/,Operating curve type,use_setting,None,,,,
default,46(1),resetdis,None,,,,,,,
default,46(1),root_id,None,,,,,,,
default,46(1),typ_id,None,,,,,,,
default,46(1),udeftmax,None,,,,,,,
default,46(1),udeftmin,None,,,,,,,
default,46(2),AttributeType,None,,,,,,,
default,46(2),Ipset,Application Configuration/Settings/Current protection/NSPTOC2: 2/I2>(2)/Setting Group 1/,Start value,use_setting,None,,,,
default,46(2),Ipsetr,None,,,,,,,
default,46(2),ModFrame,Application Configuration/Settings/Current protection/NSPTOC2: 2/I2>(2)/,Operation,use_setting,None,,,,
default,46(2),ResetT,None,,,,,,,
default,46(2),Tadder,None,,,,,,,
default,46(2),Tpset,Application Configuration/Settings/Current protection/NSPTOC2: 2/I2>(2)/Setting Group 1/,Time multiplier,use_setting,None,,,,
default,46(2),Trelblock,None,,,,,,,
default,46(2),Tshift,None,,,,,,,
default,46(2),cDisplayName,None,,,,,,,
default,46(2),cResetT,None,,,,,,,
default,46(2),cTadder,None,,,,,,,
default,46(2),cUserDefIndex,None,,,,,,,
default,46(2),c_sfansi,None,,,,,,,
default,46(2),c_sfiec,None,,,,,,,
default,46(2),c_type,None,,,,,,,
default,46(2),calcuse,None,,,,,,,
default,46(2),charact,None,,,,,,,
default,46(2),chr_name,None,,,,,,,
default,46(2),ciDist,None,,,,,,,
default,46(2),ciDistAll,None,,,,,,,
default,46(2),ciDistAllRoot,None,,,,,,,
default,46(2),ciDistRoot,None,,,,,,,
default,46(2),ciEarthed,None,,,,,,,
default,46(2),ciEnergized,None,,,,,,,
default,46(2),ciLater,None,,,,,,,
default,46(2),ciOutaged,None,,,,,,,
default,46(2),cminresptime,None,,,,,,,
default,46(2),cpArea,None,,,,,,,
default,46(2),cpBranch,None,,,,,,,
default,46(2),cpFeed,None,,,,,,,
default,46(2),cpGrid,None,,,,,,,
default,46(2),cpHeadFold,None,,,,,,,
default,46(2),cpIpset,None,,,,,,,
default,46(2),cpMeteostat,None,,,,,,,
default,46(2),cpOperator,None,,,,,,,
default,46(2),cpOwner,None,,,,,,,
default,46(2),cpSite,None,,,,,,,
default,46(2),cpSubstat,None,,,,,,,
default,46(2),cpSupplySubstation,None,,,,,,,
default,46(2),cpSupplyTransformer,None,,,,,,,
default,46(2),cpSupplyTrfStation,None,,,,,,,
default,46(2),cpZone,None,,,,,,,
default,46(2),ctratio,None,,,,,,,
default,46(2),dat_src,None,,,,,,,
default,46(2),dataExtDesc,None,,,,,,,
default,46(2),dataExtUnit,None,,,,,,,
default,46(2),fold_id,None,,,,,,,
default,46(2),for_name,None,,,,,,,
default,46(2),gnrl_modby,None,,,,,,,
default,46(2),gnrl_modif,None,,,,,,,
default,46(2),iSchemeStatus,None,,,,,,,
default,46(2),iacceptblock,None,,,,,,,
default,46(2),idir,None,,,,,,,
default,46(2),loc_name,None,,,,,,,
default,46(2),minresptime,None,,,,,,,
default,46(2),outserv,Application Configuration/Settings/Current protection/NSPTOC2: 2/I2>(2)/,Operation,use_setting,Off,,,,
default,46(2),pcharac,Application Configuration/Settings/Current protection/NSPTOC2: 2/I2>(2)/Setting Group 1/,Operating curve type,use_setting,None,,,,
default,46(2),resetdis,None,,,,,,,
default,46(2),root_id,None,,,,,,,
default,46(2),typ_id,None,,,,,,,
default,46(2),udeftmax,None,,,,,,,
default,46(2),udeftmin,None,,,,,,,
default,46PD,AttributeType,None,,,,,,,
default,46PD,Ipset,Application Configuration/Settings/Current protection/PDNSPTOC1: 1/I2/I1>/Setting Group 1/,Start value,use_setting,None,,,,
default,46PD,Ipsetr,None,,,,,,,
default,46PD,Trelblock,None,,,,,,,
default,46PD,Tset,Application Configuration/Settings/Current protection/PDNSPTOC1: 1/I2/I1>/Setting Group 1/,Operate delay time,use_setting,None,,,,
default,46PD,cDisplayName,None,,,,,,,
default,46PD,cTset,None,,,,,,,
default,46PD,cUserDefIndex,None,,,,,,,
default,46PD,c_sfansi,None,,,,,,,
default,46PD,c_sfiec,None,,,,,,,
default,46PD,c_type,None,,,,,,,
default,46PD,calcuse,None,,,,,,,
default,46PD,charact,None,,,,,,,
default,46PD,chr_name,None,,,,,,,
default,46PD,ciDist,None,,,,,,,
default,46PD,ciDistAll,None,,,,,,,
default,46PD,ciDistAllRoot,None,,,,,,,
default,46PD,ciDistRoot,None,,,,,,,
default,46PD,ciEarthed,None,,,,,,,
default,46PD,ciEnergized,None,,,,,,,
default,46PD,ciLater,None,,,,,,,
default,46PD,ciOutaged,None,,,,,,,
default,46PD,cpArea,None,,,,,,,
default,46PD,cpBranch,None,,,,,,,
default,46PD,cpFeed,None,,,,,,,
default,46PD,cpGrid,None,,,,,,,
default,46PD,cpHeadFold,None,,,,,,,
default,46PD,cpIpset,None,,,,,,,
default,46PD,cpMeteostat,None,,,,,,,
default,46PD,cpOperator,None,,,,,,,
default,46PD,cpOwner,None,,,,,,,
default,46PD,cpSite,None,,,,,,,
default,46PD,cpSubstat,None,,,,,,,
default,46PD,cpSupplySubstation,None,,,,,,,
default,46PD,cpSupplyTransformer,None,,,,,,,
default,46PD,cpSupplyTrfStation,None,,,,,,,
default,46PD,cpZone,None,,,,,,,
default,46PD,cptotime,None,,,,,,,
default,46PD,ctratio,None,,,,,,,
default,46PD,dat_src,None,,,,,,,
default,46PD,dataExtDesc,None,,,,,,,
default,46PD,dataExtUnit,None,,,,,,,
default,46PD,fold_id,None,,,,,,,
default,46PD,for_name,None,,,,,,,
default,46PD,gnrl_modby,None,,,,,,,
default,46PD,gnrl_modif,None,,,,,,,
default,46PD,iSchemeStatus,None,,,,,,,
default,46PD,iacceptblock,None,,,,,,,
default,46PD,idir,None,,,,,,,
default,46PD,loc_name,None,,,,,,,
default,46PD,outserv,Application Configuration/Settings/Current protection/PDNSPTOC1: 1/I2/I1>/,Operation,use_setting,Off,,,,
default,46PD,root_id,None,,,,,,,
default,46PD,typ_id,None,,,,,,,
default,49F,AttributeType,None,,,,,,,
default,49F,Ipset,Application Configuration/Settings/Current protection/T1PTTR1: 1/3Ith>F/Setting Group 1/,Current reference,use_setting,None,,,,
default,49F,Ipsetr,None,,,,,,,
default,49F,ModFrame,None,,,,,,,
default,49F,ResetT,None,,,,,,,
default,49F,Tadder,None,,,,,,,
default,49F,Tpset,Application Configuration/Settings/Current protection/T1PTTR1: 1/3Ith>F/Setting Group 1/,Time constant,use_setting,None,,,,
default,49F,Trelblock,None,,,,,,,
default,49F,Tshift,None,,,,,,,
default,49F,cDisplayName,None,,,,,,,
default,49F,cResetT,None,,,,,,,
default,49F,cTadder,None,,,,,,,
default,49F,cUserDefIndex,None,,,,,,,
default,49F,c_sfansi,None,,,,,,,
default,49F,c_sfiec,None,,,,,,,
default,49F,c_type,None,,,,,,,
default,49F,calcuse,None,,,,,,,
default,49F,charact,None,,,,,,,
default,49F,chr_name,None,,,,,,,
default,49F,ciDist,None,,,,,,,
default,49F,ciDistAll,None,,,,,,,
default,49F,ciDistAllRoot,None,,,,,,,
default,49F,ciDistRoot,None,,,,,,,
default,49F,ciEarthed,None,,,,,,,
default,49F,ciEnergized,None,,,,,,,
default,49F,ciLater,None,,,,,,,
default,49F,ciOutaged,None,,,,,,,
default,49F,cminresptime,None,,,,,,,
default,49F,cpArea,None,,,,,,,
default,49F,cpBranch,None,,,,,,,
default,49F,cpFeed,None,,,,,,,
default,49F,cpGrid,None,,,,,,,
default,49F,cpHeadFold,None,,,,,,,
default,49F,cpIpset,None,,,,,,,
default,49F,cpMeteostat,None,,,,,,,
default,49F,cpOperator,None,,,,,,,
default,49F,cpOwner,None,,,,,,,
default,49F,cpSite,None,,,,,,,
default,49F,cpSubstat,None,,,,,,,
default,49F,cpSupplySubstation,None,,,,,,,
default,49F,cpSupplyTransformer,None,,,,,,,
default,49F,cpSupplyTrfStation,None,,,,,,,
default,49F,cpZone,None,,,,,,,
default,49F,ctratio,None,,,,,,,
default,49F,dat_src,None,,,,,,,
default,49F,dataExtDesc,None,,,,,,,
default,49F,dataExtUnit,None,,,,,,,
default,49F,fold_id,None,,,,,,,
default,49F,for_name,None,,,,,,,
default,49F,gnrl_modby,None,,,,,,,
default,49F,gnrl_modif,None,,,,,,,
default,49F,iSchemeStatus,None,,,,,,,
default,49F,iacceptblock,None,,,,,,,
default,49F,idir,None,,,,,,,
default,49F,loc_name,None,,,,,,,
default,49F,minresptime,None,,,,,,,
default,49F,outserv,Application Configuration/Settings/Current protection/T1PTTR1: 1/3Ith>F/,Operation,use_setting,Off,,,,
default,49F,pcharac,None,,,,,,,
default,49F,resetdis,None,,,,,,,
default,49F,root_id,None,,,,,,,
default,49F,typ_id,None,,,,,,,
default,49F,udeftmax,None,,,,,,,
default,49F,udeftmin,None,,,,,,,
default,59 G (1),AttributeType,None,,,,,,,
default,59 G (1),Tdel,Application Configuration/Settings/Voltage protection/ROVPTOV1: 1/Uo>(1)/Setting Group 1/,Operate delay time,use_setting,None,,,,
default,59 G (1),Uang,None,,,,,,,
default,59 G (1),Uset,Application Configuration/Settings/Voltage protection/ROVPTOV1: 1/Uo>(1)/Setting Group 1/,Start value,use_setting,None,,,,
default,59 G (1),Usetr,None,,,,,,,
default,59 G (1),cDisplayName,None,,,,,,,
default,59 G (1),cTdel,None,,,,,,,
default,59 G (1),cUpset,None,,,,,,,
default,59 G (1),cUserDefIndex,None,,,,,,,
default,59 G (1),c_func,None,,,,,,,
default,59 G (1),c_sfansi,None,,,,,,,
default,59 G (1),c_sfiec,None,,,,,,,
default,59 G (1),c_type,None,,,,,,,
default,59 G (1),charact,None,,,,,,,
default,59 G (1),chr_name,None,,,,,,,
default,59 G (1),ciDist,None,,,,,,,
default,59 G (1),ciDistAll,None,,,,,,,
default,59 G (1),ciDistAllRoot,None,,,,,,,
default,59 G (1),ciDistRoot,None,,,,,,,
default,59 G (1),ciEarthed,None,,,,,,,
default,59 G (1),ciEnergized,None,,,,,,,
default,59 G (1),ciLater,None,,,,,,,
default,59 G (1),ciOutaged,None,,,,,,,
default,59 G (1),cpArea,None,,,,,,,
default,59 G (1),cpBranch,None,,,,,,,
default,59 G (1),cpFeed,None,,,,,,,
default,59 G (1),cpGrid,None,,,,,,,
default,59 G (1),cpHeadFold,None,,,,,,,
default,59 G (1),cpMeteostat,None,,,,,,,
default,59 G (1),cpOperator,None,,,,,,,
default,59 G (1),cpOwner,None,,,,,,,
default,59 G (1),cpSite,None,,,,,,,
default,59 G (1),cpSubstat,None,,,,,,,
default,59 G (1),cpSupplySubstation,None,,,,,,,
default,59 G (1),cpSupplyTransformer,None,,,,,,,
default,59 G (1),cpSupplyTrfStation,None,,,,,,,
default,59 G (1),cpZone,None,,,,,,,
default,59 G (1),cptotime,None,,,,,,,
default,59 G (1),dat_src,None,,,,,,,
default,59 G (1),dataExtDesc,None,,,,,,,
default,59 G (1),dataExtUnit,None,,,,,,,
default,59 G (1),fold_id,None,,,,,,,
default,59 G (1),for_name,None,,,,,,,
default,59 G (1),gnrl_modby,None,,,,,,,
default,59 G (1),gnrl_modif,None,,,,,,,
default,59 G (1),iSchemeStatus,None,,,,,,,
default,59 G (1),loc_name,None,,,,,,,
default,59 G (1),outserv,Application Configuration/Settings/Voltage protection/ROVPTOV1: 1/Uo>(1)/,Operation,use_setting,Off,,,,
default,59 G (1),root_id,None,,,,,,,
default,59 G (1),typ_id,None,,,,,,,
default,59 G (2),AttributeType,None,,,,,,,
default,59 G (2),Tdel,Application Configuration/Settings/Voltage protection/ROVPTOV2: 2/Uo>(2)/Setting Group 1/,Operate delay time,use_setting,None,,,,
default,59 G (2),Uang,None,,,,,,,
default,59 G (2),Uset,Application Configuration/Settings/Voltage protection/ROVPTOV2: 2/Uo>(2)/Setting Group 1/,Start value,use_setting,None,,,,
default,59 G (2),Usetr,None,,,,,,,
default,59 G (2),cDisplayName,None,,,,,,,
default,59 G (2),cTdel,None,,,,,,,
default,59 G (2),cUpset,None,,,,,,,
default,59 G (2),cUserDefIndex,None,,,,,,,
